subscriber_id,circle,circle_code,zone,join_date,tenure_months,plan_type,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,device_brand,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,home_product,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,churn_flag_30d,churn_flag_90d,churn_reason,churn_date
JIO10018130,Haryana,HR,North,2024-11-29,21,Prepaid,189,28,187.22,179.73,210.65,7,35.5,21,1,True,15.99,19.59,260,16,Samsung,True,True,14.7,1.03,3.3,1,0,3.8,None,1,False,4,32.7,False,False,False,False,False,False,,
JIO10045842,Andhra Pradesh & Telangana,AP,South,2026-05-01,4,Prepaid,579,56,182.68,186.45,182.02,3,56.9,10,0,False,33.22,38.38,483,21,vivo,True,True,9.3,0.58,10.7,2,0,6.9,None,1,False,5,10.8,False,False,False,False,False,False,,
JIO10054181,North East,NE,East,2023-08-31,36,Prepaid,449,28,118.19,111.5,109.71,5,24.4,11,0,True,31.5,29.31,391,11,realme,False,False,8.9,0.78,8.9,0,0,0.0,None,1,False,9,26.1,False,False,False,False,False,False,,
JIO10061898,Kerala,KL,South,2023-05-01,40,Prepaid,299,28,164.02,183.65,158.18,7,35.5,7,0,False,32.91,33.35,504,11,Samsung,False,False,9.2,1.2,26.1,1,0,2.2,None,2,False,9,25.0,False,False,False,False,False,False,,
JIO10054614,Uttar Pradesh East,UPE,North,2024-07-31,25,Prepaid,349,28,221.49,238.06,207.22,8,46.6,62,0,True,86.3,91.15,102,11,POCO,True,True,12.2,1.04,66.9,3,0,1.6,None,2,False,16,12.5,False,False,False,False,False,False,,
JIO10035059,West Bengal,WB,East,2024-11-29,21,Prepaid,239,28,234.88,211.55,272.12,7,35.9,35,1,False,36.25,29.82,426,12,Xiaomi,False,False,9.0,1.53,43.5,0,0,0.0,None,2,False,8,21.6,False,False,False,False,False,False,,
JIO10022384,Uttar Pradesh West,UPW,North,2024-07-31,25,Prepaid,449,56,367.93,415.49,506.92,3,65.4,65,0,True,106.37,100.38,603,14,OPPO,True,False,10.5,0.72,31.4,1,0,4.8,None,1,False,17,44.7,False,False,False,False,False,False,,
JIO10022611,Uttar Pradesh West,UPW,North,2024-05-31,27,Prepaid,1559,28,172.7,176.75,141.51,6,23.0,19,0,False,19.67,22.48,447,15,JioBharat / JioPhone,False,False,15.7,0.56,71.0,1,0,0.6,None,1,False,0,26.6,True,False,False,False,False,False,,
JIO10001649,Punjab,PB,North,2020-04-30,76,Postpaid,299,30,219.43,194.71,251.45,6,19.9,21,1,False,49.93,43.17,69,8,Samsung,True,True,11.3,0.41,17.1,0,0,0.0,None,2,True,9,21.9,False,False,False,False,False,False,,
JIO10035904,Delhi NCR,DL,North,2025-03-31,17,Prepaid,299,28,106.93,110.68,85.12,6,26.4,15,0,False,18.48,22.52,164,4,vivo,True,True,12.5,0.02,20.0,1,1,6.4,None,1,False,0,15.9,False,False,False,False,False,False,,
JIO10001774,Assam,AS,East,2021-07-31,61,Prepaid,209,365,88.83,85.83,89.8,0,327.5,210,1,False,6.27,6.84,243,14,Xiaomi,False,False,8.8,1.2,25.9,1,0,2.6,None,1,False,0,38.4,False,False,False,True,False,True,Competitor offer / price,2026-10-20
JIO10045405,Haryana,HR,North,2019-01-29,91,Prepaid,189,365,286.94,284.73,309.4,1,400.0,202,2,False,163.63,165.17,835,12,Samsung,True,True,18.1,0.68,45.9,1,0,5.6,None,1,False,7,29.5,False,True,False,False,False,False,,
JIO10061365,Odisha,OR,East,2024-09-29,23,Prepaid,155,365,219.96,228.98,217.09,1,400.0,210,1,True,9.81,11.76,422,9,Xiaomi,False,False,12.1,0.34,51.3,2,0,5.1,None,1,False,11,26.0,True,False,False,False,False,False,,
JIO10053999,Tamil Nadu,TN,South,2024-07-31,25,Prepaid,349,84,239.47,254.53,289.91,2,93.3,24,1,False,18.43,20.15,786,10,OnePlus,True,True,19.7,0.2,15.9,0,0,0.0,JioFiber,3,False,8,51.2,False,True,False,False,False,False,,
JIO10058643,Uttar Pradesh West,UPW,North,2024-08-30,24,Prepaid,349,56,147.53,138.88,142.61,4,65.3,45,2,False,17.67,17.97,272,8,JioBharat / JioPhone,False,False,14.5,0.27,43.6,1,1,0.8,None,2,False,3,32.7,False,True,True,False,False,False,,
JIO10044897,Uttar Pradesh West,UPW,North,2025-06-30,14,Prepaid,579,84,312.63,319.85,288.21,2,74.5,10,0,False,40.37,42.13,352,11,Samsung,False,False,15.5,0.64,65.3,0,0,0.0,None,1,False,9,31.3,False,False,False,False,False,False,,
JIO10002388,Madhya Pradesh & Chhattisgarh,MP,North,2025-11-30,9,Prepaid,799,28,118.01,114.13,121.04,6,22.4,20,2,False,18.92,19.82,503,10,POCO,False,False,21.5,1.12,23.1,1,0,2.9,None,2,True,0,22.8,True,False,False,False,False,False,,
JIO10032591,Gujarat,GJ,West,2025-05-31,15,Prepaid,155,28,75.99,78.0,75.0,9,29.2,18,0,False,3.84,3.95,225,8,vivo,False,False,20.8,0.39,20.7,0,0,0.0,None,1,False,0,10.4,False,False,False,False,False,False,,
JIO10047889,Uttar Pradesh East,UPE,North,2022-10-30,46,Prepaid,239,28,408.29,383.25,440.45,7,26.8,2,1,False,16.13,21.18,912,10,JioBharat / JioPhone,False,False,14.8,0.51,21.3,0,0,0.0,None,1,False,11,21.5,False,False,False,False,False,False,,
JIO10044488,Tamil Nadu,TN,South,2021-04-30,64,Prepaid,239,28,217.85,207.14,177.78,5,36.1,31,0,True,91.75,74.97,703,9,Xiaomi,True,True,7.6,0.3,38.5,1,0,2.1,None,2,False,10,23.7,False,False,False,False,False,False,,
JIO10010734,Tamil Nadu,TN,South,2025-01-29,19,Prepaid,399,365,291.62,313.46,387.18,1,299.9,86,0,False,21.96,22.66,343,17,Xiaomi,False,False,9.2,0.25,20.7,0,0,0.0,None,1,False,13,10.2,False,False,False,False,False,False,,
JIO10030598,Kerala,KL,South,2023-01-30,43,Prepaid,299,84,315.93,379.72,239.36,1,76.3,31,0,False,55.09,57.85,295,10,JioBharat / JioPhone,False,False,11.5,1.02,50.9,0,0,0.0,None,1,False,9,23.3,True,False,False,False,False,False,,
JIO10002113,Madhya Pradesh & Chhattisgarh,MP,North,2023-11-30,33,Prepaid,155,28,200.13,207.96,177.89,7,27.8,16,0,True,57.01,58.7,168,12,Xiaomi,False,False,10.2,0.77,80.5,1,0,1.6,None,1,False,11,48.9,False,False,False,False,False,False,,
JIO10056762,Tamil Nadu,TN,South,2024-10-30,22,Prepaid,349,28,154.16,153.41,86.72,6,30.3,16,0,False,55.13,60.14,135,14,OnePlus,True,True,14.1,0.14,30.6,3,0,7.3,None,1,False,6,17.4,False,True,True,False,False,False,,
JIO10042897,Maharashtra & Goa,MH,West,2025-12-30,8,Postpaid,599,30,222.45,219.13,234.29,6,34.4,20,0,True,66.39,69.34,561,14,Apple,False,False,4.8,0.14,30.5,1,1,4.1,None,1,False,13,29.6,False,False,False,False,False,False,,
JIO10003190,Kerala,KL,South,2023-07-31,37,Prepaid,399,28,132.41,118.1,145.46,8,36.1,13,0,False,38.57,28.55,228,14,Tecno,False,False,17.3,0.99,15.7,0,0,0.0,None,3,True,4,16.2,False,False,False,False,False,False,,
JIO10051173,Haryana,HR,North,2025-03-31,17,Prepaid,209,28,81.07,86.46,75.0,6,29.0,4,1,False,56.65,66.51,145,14,OnePlus,True,True,8.7,0.54,24.0,0,0,0.0,None,1,False,0,15.5,False,False,False,False,False,False,,
JIO10049001,Kerala,KL,South,2023-03-01,42,Prepaid,999,84,105.28,112.54,114.1,2,56.9,18,0,False,23.77,29.29,349,10,Samsung,False,False,6.7,0.2,8.2,0,0,0.0,None,2,False,0,16.6,False,False,False,False,False,False,,
JIO10016462,Gujarat,GJ,West,2023-11-30,33,Prepaid,239,84,198.59,204.16,171.26,2,86.9,27,1,True,57.56,49.3,353,14,Xiaomi,True,True,9.8,0.46,1.2,0,0,0.0,None,1,False,10,45.7,False,True,True,False,False,False,,
JIO10041786,West Bengal,WB,East,2020-04-30,76,Prepaid,399,56,84.94,78.35,85.55,3,65.5,65,3,False,43.16,54.16,132,8,POCO,True,True,12.1,0.3,26.7,0,0,0.0,None,1,False,0,10.9,False,False,False,False,False,False,,
JIO10058054,Uttar Pradesh East,UPE,North,2024-05-31,27,Postpaid,799,30,196.78,179.65,166.11,6,39.3,38,0,False,18.3,21.15,549,9,Samsung,True,False,14.1,0.34,8.3,1,0,5.4,None,1,False,1,40.5,False,False,False,False,False,False,,
JIO10041497,Punjab,PB,North,2024-12-30,20,Postpaid,599,30,492.29,438.92,505.29,6,41.0,18,0,True,59.67,66.11,754,12,JioBharat / JioPhone,False,False,14.5,0.24,20.3,1,0,1.7,JioFiber,2,True,16,48.8,False,False,False,False,False,False,,
JIO10015864,Uttar Pradesh East,UPE,North,2023-12-30,32,Prepaid,155,28,224.78,230.89,242.04,6,42.8,28,0,True,32.53,31.19,630,22,Samsung,True,False,13.8,0.53,99.0,1,0,2.8,None,2,False,12,29.0,False,False,False,False,False,False,,
JIO10034199,Maharashtra & Goa,MH,West,2025-07-31,13,Prepaid,579,84,124.34,114.29,133.02,2,91.7,103,0,False,34.79,35.73,196,11,Apple,True,False,10.8,0.62,11.9,1,1,3.9,None,3,False,0,45.5,False,False,False,False,False,False,,
JIO10036418,Madhya Pradesh & Chhattisgarh,MP,North,2023-11-30,33,Prepaid,399,28,400.81,453.73,462.96,6,24.9,3,0,False,69.71,73.76,294,17,OPPO,True,False,15.3,0.16,61.8,0,0,0.0,None,2,False,15,4.0,False,False,False,False,False,False,,
JIO10024006,Mumbai,MU,West,2023-09-30,35,Prepaid,799,28,186.56,189.06,177.85,6,20.3,22,1,False,37.56,34.75,91,16,vivo,True,True,11.7,0.18,44.4,2,2,2.9,None,1,False,5,23.0,False,False,False,False,False,False,,
JIO10054677,Mumbai,MU,West,2023-05-01,40,Prepaid,239,28,134.06,126.79,138.51,7,34.1,56,1,False,42.07,54.46,104,15,realme,False,False,14.4,0.15,23.6,1,1,5.1,None,1,True,0,28.9,False,False,False,False,False,False,,
JIO10024324,Rajasthan,RJ,North,2024-10-30,22,Prepaid,189,28,169.83,180.05,164.72,6,24.2,19,0,False,39.96,45.25,229,20,vivo,False,False,12.6,0.42,27.1,0,0,0.0,None,2,False,4,67.4,False,False,False,False,False,False,,
JIO10060253,Uttar Pradesh East,UPE,North,2025-12-30,8,Prepaid,209,365,208.13,210.79,213.78,1,400.0,101,1,False,68.38,72.08,339,6,vivo,True,True,11.6,1.19,20.1,0,0,0.0,None,1,True,8,26.3,False,False,False,False,False,False,,
JIO10033784,West Bengal,WB,East,2023-11-30,33,Prepaid,579,28,244.74,232.03,233.1,4,27.5,29,1,False,25.19,30.21,225,11,Xiaomi,True,True,21.1,1.07,26.5,0,0,0.0,None,1,False,6,33.0,False,False,False,False,False,False,,
JIO10012583,Rajasthan,RJ,North,2023-07-01,38,Prepaid,155,365,177.29,184.35,183.76,0,347.9,210,1,False,23.78,24.24,112,10,Xiaomi,True,False,12.9,0.68,29.9,0,0,0.0,None,1,False,2,6.4,False,False,False,False,False,False,,
JIO10047893,Gujarat,GJ,West,2025-06-30,14,Prepaid,1559,84,373.75,399.6,405.64,2,109.3,52,0,False,84.1,74.97,367,12,OnePlus,False,False,13.0,0.3,17.0,0,0,0.0,None,1,False,14,28.1,False,False,False,False,False,False,,
JIO10010100,Kerala,KL,South,2025-09-30,11,Prepaid,579,28,122.25,109.62,151.11,9,40.7,6,0,False,20.8,18.57,63,5,Apple,False,False,15.7,0.87,34.8,0,0,0.0,None,1,False,3,22.5,True,False,False,False,False,False,,
JIO10055047,Uttar Pradesh East,UPE,North,2023-03-31,41,Prepaid,579,84,120.39,110.88,144.66,2,94.3,135,1,False,16.5,12.76,140,15,OnePlus,True,True,19.6,4.02,9.4,1,0,3.1,None,1,False,5,48.7,False,False,False,True,True,True,Competitor offer / price,2026-11-05
JIO10024382,Tamil Nadu,TN,South,2023-03-01,42,Prepaid,155,28,187.65,203.78,226.41,8,27.8,15,0,False,50.09,64.27,144,7,OPPO,False,False,15.7,0.17,41.1,0,0,0.0,None,2,True,3,16.3,False,False,False,False,False,False,,
JIO10027335,Madhya Pradesh & Chhattisgarh,MP,North,2023-09-30,35,Prepaid,299,28,199.88,225.14,203.99,9,29.8,36,0,False,26.97,20.91,312,14,JioBharat / JioPhone,False,False,12.3,0.58,66.3,1,1,2.7,None,2,False,6,28.0,False,False,False,False,False,False,,
JIO10050926,Kerala,KL,South,2023-03-01,42,Prepaid,299,365,105.14,106.27,101.42,1,400.0,40,0,True,21.64,24.6,503,18,vivo,True,True,15.6,0.22,24.1,1,0,5.6,None,2,False,6,28.9,False,False,False,False,False,False,,
JIO10023645,Rajasthan,RJ,North,2017-08-30,108,Prepaid,399,84,156.5,173.12,126.9,2,86.2,124,0,True,4.72,5.09,325,18,Xiaomi,False,False,12.7,0.55,71.1,0,0,0.0,None,3,True,10,20.2,False,False,False,False,False,False,,
JIO10001041,Uttar Pradesh East,UPE,North,2025-04-30,16,Prepaid,189,28,106.29,105.64,83.22,7,38.4,30,0,False,38.92,44.36,587,11,vivo,False,False,7.5,0.94,54.5,2,1,6.7,None,2,False,0,37.3,False,True,False,False,False,False,,
JIO10013058,Gujarat,GJ,West,2025-03-31,17,Prepaid,155,56,203.84,177.68,208.56,3,81.5,17,0,False,24.72,30.22,443,15,JioBharat / JioPhone,False,False,18.1,0.16,20.5,0,0,0.0,None,1,False,6,16.9,False,False,False,False,False,False,,
JIO10062825,Tamil Nadu,TN,South,2024-10-30,22,Prepaid,799,56,225.16,195.0,215.45,3,51.8,43,0,False,26.54,23.6,253,16,POCO,True,True,17.0,0.43,30.9,0,0,0.0,JioAirFiber,2,False,8,38.0,False,False,False,False,False,False,,
JIO10010073,Rajasthan,RJ,North,2025-04-30,16,Prepaid,449,28,135.68,134.8,151.55,8,17.3,7,0,False,6.58,5.22,243,19,Xiaomi,False,False,8.8,0.22,5.3,1,0,9.2,None,2,False,2,35.1,False,False,False,False,False,False,,
JIO10023718,Haryana,HR,North,2026-05-31,3,Prepaid,209,28,152.42,168.92,155.65,7,23.7,5,1,False,23.48,25.99,220,8,Xiaomi,False,False,10.8,0.39,47.8,2,1,1.1,None,2,False,2,11.3,False,False,False,False,False,False,,
JIO10016486,Mumbai,MU,West,2025-01-29,19,Prepaid,209,56,87.71,82.76,75.0,3,52.5,69,0,False,11.0,10.52,582,13,Apple,False,False,21.2,1.02,22.1,0,0,0.0,None,2,False,0,36.9,False,False,False,False,False,False,,
JIO10029162,Uttar Pradesh East,UPE,North,2025-01-29,19,Prepaid,155,28,99.41,85.57,96.78,6,24.8,20,0,True,28.75,30.02,271,13,OPPO,False,False,11.1,1.39,44.3,1,0,5.5,None,2,False,3,11.4,False,False,False,False,False,False,,
JIO10042719,Uttar Pradesh East,UPE,North,2022-01-29,55,Postpaid,599,30,282.98,291.75,258.25,6,20.4,39,0,False,12.31,10.81,395,15,Samsung,True,True,11.0,1.18,18.2,0,0,0.0,None,2,False,7,15.5,True,True,False,False,False,False,,
JIO10042929,Bihar & Jharkhand,BH,East,2024-07-31,25,Prepaid,399,28,158.05,148.32,176.4,5,15.5,11,1,False,169.61,173.95,196,12,realme,True,True,16.0,0.82,18.2,0,0,0.0,None,2,True,3,37.1,False,False,False,False,False,False,,
JIO10058073,Punjab,PB,North,2025-03-31,17,Prepaid,239,28,148.47,152.03,129.25,5,30.9,74,0,False,12.18,7.4,170,9,Xiaomi,False,False,14.6,0.34,57.3,0,0,0.0,None,1,False,3,54.6,False,False,False,False,False,True,Dormant / non-recharge,2026-11-24
JIO10001932,Haryana,HR,North,2024-02-29,30,Prepaid,239,56,88.29,82.15,97.94,3,50.0,37,0,False,43.4,41.92,233,18,OnePlus,False,False,17.6,0.58,35.9,2,0,5.0,None,1,False,0,39.8,False,False,False,False,False,False,,
JIO10014372,Tamil Nadu,TN,South,2024-10-30,22,Prepaid,239,28,164.25,163.29,200.04,6,21.0,1,0,False,9.82,8.3,403,12,Xiaomi,False,False,13.7,1.18,36.6,1,0,13.6,None,1,False,4,31.2,False,False,False,False,False,False,,
JIO10044623,Maharashtra & Goa,MH,West,2025-08-30,12,Prepaid,155,28,106.65,105.88,109.46,7,23.8,6,0,True,23.15,26.18,321,7,JioBharat / JioPhone,False,False,7.7,0.32,26.9,0,0,0.0,None,1,False,7,22.8,True,True,True,False,False,False,,
JIO10000960,Maharashtra & Goa,MH,West,2023-09-30,35,Prepaid,189,84,108.07,105.47,114.62,3,65.9,90,1,False,12.34,11.66,113,13,JioBharat / JioPhone,False,False,12.2,0.77,30.5,0,0,0.0,None,1,False,0,18.7,False,False,False,False,False,False,,
JIO10043089,Madhya Pradesh & Chhattisgarh,MP,North,2024-11-29,21,Prepaid,399,28,280.31,297.07,288.21,6,30.6,51,0,True,38.84,44.19,345,12,Xiaomi,True,True,13.3,0.82,49.0,0,0,0.0,None,1,False,15,28.5,False,True,True,False,False,False,,
JIO10006841,Uttar Pradesh East,UPE,North,2022-03-01,54,Prepaid,189,28,170.43,171.28,185.47,9,24.8,1,1,False,20.04,18.2,253,18,Xiaomi,False,False,14.6,1.4,59.0,0,0,0.0,None,1,False,4,34.6,True,True,False,False,False,False,,
JIO10026231,Madhya Pradesh & Chhattisgarh,MP,North,2025-03-31,17,Postpaid,449,30,162.97,143.02,162.48,6,25.8,23,0,True,3.96,4.72,169,11,JioBharat / JioPhone,False,False,17.8,0.4,21.4,0,0,0.0,None,1,False,7,59.5,False,True,True,False,False,False,,
JIO10016369,West Bengal,WB,East,2021-10-30,58,Postpaid,1499,30,139.29,134.24,139.98,6,18.8,5,1,False,41.63,41.04,171,20,Xiaomi,False,False,8.5,0.99,14.6,0,0,0.0,None,1,False,3,27.3,False,False,False,False,False,False,,
JIO10007108,Bihar & Jharkhand,BH,East,2022-05-31,51,Prepaid,1559,28,345.58,337.46,454.22,9,31.4,4,1,False,35.58,16.76,443,18,Apple,True,True,11.3,0.42,56.0,0,0,0.0,None,1,False,13,31.1,False,False,False,False,False,False,,
JIO10058716,Maharashtra & Goa,MH,West,2024-12-30,20,Postpaid,449,30,697.5,649.59,661.55,6,22.3,4,1,True,90.15,98.47,613,16,vivo,True,True,7.9,1.08,35.8,0,0,0.0,None,2,False,24,32.5,False,False,False,False,False,False,,
JIO10015230,Tamil Nadu,TN,South,2023-08-31,36,Prepaid,3599,84,159.24,160.38,181.51,2,92.2,33,1,False,24.48,26.25,472,9,Samsung,False,False,16.4,0.58,41.2,0,0,0.0,None,2,False,6,8.1,False,False,False,False,False,False,,
JIO10000808,Rajasthan,RJ,North,2026-01-29,7,Prepaid,299,28,162.71,152.04,100.32,9,26.4,12,2,True,79.71,76.73,144,6,Motorola,True,True,11.3,0.26,12.7,0,0,0.0,None,1,False,8,60.8,False,False,False,False,False,False,,
JIO10032224,Madhya Pradesh & Chhattisgarh,MP,North,2024-07-31,25,Prepaid,449,28,225.5,187.78,205.3,8,25.2,34,0,False,6.98,7.14,451,10,Apple,False,False,11.2,0.2,57.2,2,0,2.8,None,1,False,2,29.6,False,True,False,False,False,False,,
JIO10035341,Karnataka,KA,South,2025-03-31,17,Postpaid,449,30,283.3,259.31,269.49,6,37.6,4,0,True,46.06,39.42,767,14,POCO,True,True,9.5,0.6,22.6,1,0,6.4,None,2,False,14,34.4,False,False,False,False,False,False,,
JIO10029917,Maharashtra & Goa,MH,West,2025-11-30,9,Postpaid,299,30,299.23,296.45,263.54,6,36.4,33,0,False,29.29,24.22,58,13,realme,True,False,17.8,0.19,61.7,0,0,0.0,None,1,False,6,33.9,False,False,False,False,False,False,,
JIO10055415,Uttar Pradesh East,UPE,North,2024-11-29,21,Prepaid,189,28,96.39,97.81,95.74,5,33.6,36,0,False,58.44,62.54,232,12,JioBharat / JioPhone,False,False,10.1,0.38,50.2,0,0,0.0,None,1,False,0,41.8,False,False,False,False,False,False,,
JIO10007309,Delhi NCR,DL,North,2025-09-30,11,Prepaid,209,365,157.69,138.3,146.85,0,347.7,210,2,False,54.63,72.04,371,9,realme,False,False,15.8,0.43,36.2,0,0,0.0,None,1,False,4,8.1,False,True,False,True,False,True,Device or SIM change,2026-09-18
JIO10005210,Mumbai,MU,West,2025-10-30,10,Prepaid,189,28,174.96,151.6,124.48,7,26.0,27,1,False,15.06,13.73,416,10,POCO,False,False,8.3,0.12,21.8,0,0,0.0,None,1,False,4,33.0,False,True,False,True,False,False,,
JIO10016015,Gujarat,GJ,West,2025-01-29,19,Prepaid,399,56,348.64,338.48,365.87,3,74.5,46,0,False,21.06,18.97,649,12,vivo,True,True,11.9,0.89,21.4,1,0,6.1,None,1,False,5,10.1,False,False,False,False,False,False,,
JIO10035057,Maharashtra & Goa,MH,West,2022-09-30,47,Prepaid,209,365,139.2,106.91,160.04,0,361.8,210,1,False,57.56,73.65,330,7,vivo,False,False,12.5,0.3,54.0,0,0,0.0,None,2,False,3,22.5,False,False,False,True,False,True,Competitor offer / price,2026-11-08
JIO10024478,Assam,AS,East,2025-03-01,18,Prepaid,299,28,170.45,185.46,182.18,7,33.5,26,0,False,63.9,68.09,239,11,realme,True,False,6.4,0.39,22.7,0,0,0.0,None,1,False,10,27.2,True,False,False,False,False,False,,
JIO10041270,Tamil Nadu,TN,South,2022-03-01,54,Prepaid,239,84,282.21,249.87,311.75,2,93.2,81,1,False,44.19,50.84,27,10,Apple,True,True,17.1,0.22,66.9,1,0,3.2,JioAirFiber,3,True,6,23.4,False,False,False,False,False,False,,
JIO10022470,Maharashtra & Goa,MH,West,2025-01-29,19,Prepaid,155,84,339.62,360.95,359.56,3,75.1,31,0,False,30.18,30.5,398,9,Xiaomi,False,False,10.2,0.68,9.7,0,0,0.0,None,1,False,8,18.8,False,False,False,False,False,False,,
JIO10047398,Uttar Pradesh East,UPE,North,2022-12-30,44,Prepaid,579,365,379.33,331.83,418.76,1,386.8,210,3,False,81.25,78.33,374,12,vivo,True,True,9.4,0.46,30.9,1,1,4.8,None,1,False,14,49.4,False,False,False,True,False,True,Dormant / non-recharge,2026-09-02
JIO10035990,Punjab,PB,North,2024-08-30,24,Prepaid,449,365,174.63,178.33,144.67,1,400.0,210,2,False,33.92,38.92,180,14,POCO,False,False,20.6,0.71,29.7,1,0,2.2,None,1,False,6,21.8,False,False,False,True,True,True,Competitor offer / price,2026-11-11
JIO10020158,Karnataka,KA,South,2024-07-31,25,Prepaid,349,56,375.73,350.0,375.14,3,57.9,7,1,False,86.97,96.95,512,13,Samsung,True,True,14.9,0.1,38.1,1,0,2.8,None,3,True,12,20.7,False,False,False,False,False,False,,
JIO10029386,Gujarat,GJ,West,2020-10-30,70,Prepaid,579,28,246.88,223.04,249.83,6,25.4,52,1,False,69.31,63.95,288,17,Tecno,True,True,9.9,0.44,20.5,0,0,0.0,None,1,False,3,20.7,False,False,False,False,False,False,,
JIO10063616,North East,NE,East,2024-09-29,23,Prepaid,299,84,198.07,181.83,222.76,3,66.5,33,0,False,42.44,43.62,710,22,Apple,False,False,15.5,0.46,29.1,2,0,0.4,None,1,False,5,2.1,False,False,False,False,False,False,,
JIO10023232,Karnataka,KA,South,2024-08-30,24,Postpaid,299,30,436.4,404.06,391.77,6,33.7,16,2,False,60.06,63.61,92,10,Apple,True,True,15.8,0.38,45.8,1,0,4.8,None,1,False,9,45.5,False,False,False,False,False,False,,
JIO10061893,Madhya Pradesh & Chhattisgarh,MP,North,2019-12-30,80,Prepaid,449,28,175.52,162.54,190.7,6,40.9,13,0,False,37.28,34.83,622,13,Samsung,True,True,9.9,0.22,30.7,1,0,1.0,None,1,False,6,25.3,False,True,False,False,False,False,,
JIO10048970,West Bengal,WB,East,2026-05-31,3,Prepaid,449,28,121.41,122.25,125.11,6,25.0,12,1,True,9.1,10.98,176,9,OPPO,True,True,14.2,0.21,19.5,1,1,6.2,None,1,False,6,17.8,False,False,False,False,False,False,,
JIO10034496,Uttar Pradesh East,UPE,North,2020-03-31,77,Prepaid,1559,84,123.06,129.42,134.67,2,83.5,21,1,False,4.2,5.38,632,10,JioBharat / JioPhone,False,False,16.2,0.08,34.5,0,0,0.0,None,2,False,2,19.5,False,False,False,False,False,False,,
JIO10011428,Odisha,OR,East,2025-10-30,10,Prepaid,299,84,165.17,157.67,170.53,3,109.9,76,0,False,4.28,3.83,170,16,POCO,True,True,16.6,1.49,61.9,2,0,8.9,None,1,False,3,11.3,False,False,False,False,False,False,,
JIO10015762,West Bengal,WB,East,2025-07-31,13,Prepaid,349,56,121.89,142.43,125.72,3,74.8,51,0,False,22.76,26.13,147,6,JioBharat / JioPhone,False,False,13.3,0.05,36.3,0,0,0.0,None,1,False,1,9.2,False,True,True,False,False,False,,
JIO10051219,Punjab,PB,North,2023-12-30,32,Prepaid,299,84,77.83,81.53,75.0,2,105.2,31,0,False,2.33,2.41,1048,10,Xiaomi,False,False,14.0,0.32,15.5,0,0,0.0,None,1,False,0,31.7,False,False,False,False,False,False,,
JIO10050008,Uttar Pradesh West,UPW,North,2025-10-30,10,Prepaid,299,28,237.08,237.55,292.77,7,23.1,0,1,True,28.77,27.26,241,2,Xiaomi,True,True,4.0,0.25,13.7,0,0,0.0,None,1,False,12,27.4,False,True,False,False,False,False,,
JIO10022724,Andhra Pradesh & Telangana,AP,South,2023-07-01,38,Prepaid,239,365,113.33,99.3,108.01,1,297.2,210,1,False,24.32,27.56,206,11,realme,False,False,16.4,0.35,41.1,1,0,5.8,None,1,False,0,39.5,True,True,True,False,False,True,Unresolved complaint,2026-11-06
JIO10057424,Madhya Pradesh & Chhattisgarh,MP,North,2021-11-29,57,Prepaid,239,84,164.69,174.86,164.49,1,69.2,94,1,False,32.01,37.57,79,8,OPPO,True,True,3.4,0.19,48.2,1,1,4.4,None,1,False,5,5.6,False,True,False,False,False,False,,
JIO10053632,Tamil Nadu,TN,South,2022-05-31,51,Prepaid,155,56,315.76,319.47,352.78,3,64.5,70,1,False,32.08,21.5,230,14,vivo,True,False,18.3,0.82,19.8,3,1,3.9,JioFiber,2,False,10,20.1,False,False,False,False,False,False,,
JIO10054636,Bihar & Jharkhand,BH,East,2026-03-31,5,Prepaid,579,28,271.7,283.81,326.83,8,35.2,9,0,False,106.25,52.78,278,5,Samsung,True,True,14.3,0.21,15.1,0,0,0.0,None,1,False,8,13.1,False,False,False,False,False,False,,
JIO10030104,Tamil Nadu,TN,South,2023-09-30,35,Prepaid,449,84,219.87,225.47,254.88,2,89.1,48,0,False,31.8,21.61,379,16,OPPO,True,False,13.1,0.87,22.9,0,0,0.0,None,2,False,4,70.8,False,False,False,False,False,False,,
JIO10017391,Mumbai,MU,West,2020-08-30,72,Prepaid,399,56,199.62,191.13,195.31,3,63.7,49,2,False,41.41,41.78,636,13,Xiaomi,False,False,13.4,0.67,48.8,0,0,0.0,None,2,False,4,42.1,False,False,False,False,False,False,,
